,Location,Price,Type,rooms,Property ID
148,kent,"£1,225,000        ",detached,4,prop84544554
149,kent,"£1,200,000        ",detached,4,prop115241312
150,kent,"£485,995        ",detached,4,prop84376503
151,kent,"£1,200,000        ",detached,4,prop122053493
152,kent,"£1,200,000        ",detached,4,prop120574361
153,kent,POA        ,detached,4,prop98940308
154,kent,"£1,200,000        ",detached,4,prop119548919
155,kent,"£1,200,000        ",detached,4,prop116120777
156,kent,POA        ,detached,4,prop114990449
157,kent,"£1,200,000        ",detached,4,prop113056031
158,kent,"£1,200,000        ",detached,4,prop119973386
159,kent,"£1,200,000        ",detached,4,prop114883223
160,kent,"£1,200,000        ",detached,4,prop112876190
161,kent,"£1,200,000        ",detached,4,prop118304462
162,kent,"£1,200,000        ",detached,4,prop120361025
163,kent,"£1,200,000        ",detached,4,prop122052332
164,kent,"£1,200,000        ",detached,4,prop119691182
165,kent,"£1,200,000        ",detached,4,prop116066969
166,kent,"£1,200,000        ",detached,4,prop120071237
167,kent,"£1,200,000        ",detached,4,prop116803295
168,kent,"£1,200,000        ",detached,4,prop110641916
169,kent,"£1,200,000        ",detached,4,prop118929086
170,kent,"£1,199,999        ",detached,4,prop118728254
171,kent,"£1,195,000        ",detached,4,prop118886747
172,kent,"£1,195,000        ",detached,4,prop97086878
173,kent,"£1,195,000        ",detached,4,prop118042031
174,kent,"£1,195,000        ",detached,4,prop118918208
175,kent,"£1,195,000        ",detached,4,prop121220081
176,kent,"£1,195,000        ",detached,4,prop114439625
177,kent,"£1,187,500        ",detached,4,prop120370706
178,kent,"£1,175,000        ",detached,4,prop121197116
179,kent,"£1,165,000        ",detached,4,prop108528311
180,kent,"£1,150,000        ",detached,4,prop119906348
181,kent,"£1,150,000        ",detached,4,prop120068123
182,kent,"£1,150,000        ",detached,4,prop115116341
183,kent,"£1,150,000        ",detached,4,prop112458551
184,kent,"£1,150,000        ",detached,4,prop119948828
185,kent,"£1,150,000        ",detached,4,prop114267497
186,kent,"£1,150,000        ",detached,4,prop111324905
187,kent,"£1,150,000        ",detached,4,prop119294852
188,kent,"£1,150,000        ",detached,4,prop120238571
189,kent,"£1,150,000        ",detached,4,prop120424619
190,kent,"£1,150,000        ",detached,4,prop120593372
191,kent,"£1,150,000        ",detached,4,prop119249684
192,kent,"£1,150,000        ",detached,4,prop110060699
193,kent,"£1,150,000        ",detached,4,prop117565490
194,kent,"£1,150,000        ",detached,4,prop112794803
195,kent,"£1,150,000        ",detached,4,prop121967903
196,kent,"£1,125,000        ",detached,4,prop120529805
197,kent,"£1,125,000        ",detached,4,prop116899661
198,kent,"£1,100,000        ",detached,4,prop111382133
199,kent,"£499,995        ",detached,4,prop121210928
200,kent,"£1,100,000        ",detached,4,prop116902331
201,kent,"£1,100,000        ",detached,4,prop116579099
202,kent,"£1,100,000        ",detached,4,prop119282135
203,kent,"£1,100,000        ",detached,4,prop115062521
204,kent,"£1,100,000        ",detached,4,prop117660179
205,kent,"£1,100,000        ",detached,4,prop115648916
206,kent,"£1,100,000        ",detached,4,prop122037794
207,kent,"£1,100,000        ",detached,4,prop118765256
208,kent,"£1,100,000        ",detached,4,prop89468137
209,kent,"£1,100,000        ",detached,4,prop119334650
210,kent,"£1,100,000        ",detached,4,prop120844865
211,kent,"£1,100,000        ",detached,4,prop119329799
212,kent,"£1,100,000        ",detached,4,prop110504738
213,kent,"£1,100,000        ",detached,4,prop118449377
214,kent,"£1,100,000        ",detached,4,prop118069115
215,kent,"£1,100,000        ",detached,4,prop120023831
216,kent,"£1,100,000        ",detached,4,prop120928472
217,kent,"£1,100,000        ",detached,4,prop115598192
218,kent,"£1,100,000        ",detached,4,prop120738248
219,kent,"£1,100,000        ",detached,4,prop109721516
220,kent,"£1,100,000        ",detached,4,prop115114556
221,kent,"£1,100,000        ",detached,4,prop121704281
222,kent,"£1,100,000        ",detached,4,prop111590873
223,kent,"£1,100,000        ",detached,4,prop119863559
224,kent,"£500,000        ",detached,4,prop120458756
225,kent,"£1,100,000        ",detached,4,prop110191070
226,kent,"£1,100,000        ",detached,4,prop119565683
227,kent,"£1,100,000        ",detached,4,prop118023698
228,kent,"£1,100,000        ",detached,4,prop121164551
229,kent,"£1,100,000        ",detached,4,prop120966131
230,kent,"£1,100,000        ",detached,4,prop121434428
231,kent,"£1,100,000        ",detached,4,prop119449976
232,kent,"£1,085,000        ",detached,4,prop117722378
233,kent,"£1,050,000        ",detached,4,prop115994924
234,kent,"£1,050,000        ",detached,4,prop116108822
235,kent,"£1,050,000        ",detached,4,prop120111656
236,kent,"£1,050,000        ",detached,4,prop120536699
237,kent,"£1,000,000        ",detached,4,prop120538280
238,kent,"£1,000,000        ",detached,4,prop120361220
239,kent,"£1,000,000        ",detached,4,prop121705538
240,kent,"£1,000,000        ",detached,4,prop121070960
241,kent,"£1,000,000        ",detached,4,prop121586537
242,kent,"£1,000,000        ",detached,4,prop120759881
243,kent,POA        ,detached,4,prop118868879
244,kent,"£1,000,000        ",detached,4,prop84897568
245,kent,"£1,000,000        ",detached,4,prop112547825
246,kent,"£1,000,000        ",detached,4,prop113464151
247,kent,"£1,000,000        ",detached,4,prop120366296
248,kent,"£1,000,000        ",detached,4,prop99145442
249,kent,"£625,000        ",detached,4,prop121851539
250,kent,"£1,000,000        ",detached,4,prop117947726
251,kent,"£1,000,000        ",detached,4,prop113858396
252,kent,"£1,000,000        ",detached,4,prop121207121
253,kent,"£1,000,000        ",detached,4,prop111307946
254,kent,"£1,000,000        ",detached,4,prop121331741
255,kent,"£1,000,000        ",detached,4,prop79171287
256,kent,"£1,000,000        ",detached,4,prop120966080
257,kent,"£1,000,000        ",detached,4,prop108651728
258,kent,"£1,000,000        ",detached,4,prop120910730
259,kent,"£1,000,000        ",detached,4,prop115264337
260,kent,"£1,000,000        ",detached,4,prop121117415
261,kent,"£1,000,000        ",detached,4,prop110039771
262,kent,"£1,000,000        ",detached,4,prop119296706
263,kent,"£1,000,000        ",detached,4,prop112374497
264,kent,"£1,000,000        ",detached,4,prop121824938
265,kent,"£1,000,000        ",detached,4,prop120315875
266,kent,"£1,000,000        ",detached,4,prop120593375
267,kent,"£1,000,000        ",detached,4,prop119329496
268,kent,"£1,000,000        ",detached,4,prop89121646
269,kent,"£1,000,000        ",detached,4,prop118381499
270,kent,"£1,000,000        ",detached,4,prop120687311
271,kent,"£1,000,000        ",detached,4,prop121731977
272,kent,"£1,000,000        ",detached,4,prop117982856
273,kent,"£1,000,000        ",detached,4,prop114994301
274,kent,"£850,000        ",detached,4,prop120678713
275,kent,"£1,000,000        ",detached,4,prop120361913
276,kent,"£999,995        ",detached,4,prop119753036
277,kent,"£999,950        ",detached,4,prop119969768
278,kent,"£995,000        ",detached,4,prop121210793
279,kent,"£995,000        ",detached,4,prop115043798
280,kent,"£995,000        ",detached,4,prop121813370
281,kent,"£995,000        ",detached,4,prop119642672
282,kent,"£995,000        ",detached,4,prop115688918
283,kent,"£995,000        ",detached,4,prop121415510
284,kent,"£995,000        ",detached,4,prop81351945
285,kent,"£995,000        ",detached,4,prop110854061
286,kent,"£995,000        ",detached,4,prop113596961
287,kent,"£995,000        ",detached,4,prop119991686
288,kent,"£995,000        ",detached,4,prop114572357
289,kent,"£995,000        ",detached,4,prop121193831
290,kent,"£995,000        ",detached,4,prop114071378
291,kent,"£995,000        ",detached,4,prop119186558
292,kent,"£995,000        ",detached,4,prop119275370
293,kent,"£995,000        ",detached,4,prop121264634
294,kent,"£995,000        ",detached,4,prop119708498
295,kent,"£995,000        ",detached,4,prop119339303
296,kent,"£995,000        ",detached,4,prop121469921
297,kent,"£995,000        ",detached,4,prop114133715
298,kent,"£995,000        ",detached,4,prop121020794
299,kent,"£975,000        ",detached,4,prop121372793
300,kent,"£985,000        ",detached,4,prop119426294
301,kent,"£985,000        ",detached,4,prop121864562
302,kent,"£985,000        ",detached,4,prop108952286
303,kent,"£985,000        ",detached,4,prop105848222
304,kent,"£980,000        ",detached,4,prop115740206
305,kent,"£975,000        ",detached,4,prop84082149
306,kent,"£975,000        ",detached,4,prop119330372
307,kent,"£975,000        ",detached,4,prop117658430
308,kent,"£975,000        ",detached,4,prop119699879
309,kent,"£975,000        ",detached,4,prop120620222
310,kent,"£975,000        ",detached,4,prop121978946
311,kent,"£975,000        ",detached,4,prop121125653
312,kent,"£975,000        ",detached,4,prop106025474
313,kent,"£975,000        ",detached,4,prop119380739
314,kent,"£975,000        ",detached,4,prop120923612
315,kent,"£975,000        ",detached,4,prop121724321
316,kent,"£975,000        ",detached,4,prop113299841
317,kent,"£975,000        ",detached,4,prop120961697
318,kent,"£975,000        ",detached,4,prop120948458
319,kent,"£975,000        ",detached,4,prop118358792
320,kent,"£975,000        ",detached,4,prop121556348
321,kent,"£970,000        ",detached,4,prop110920115
322,kent,"£970,000        ",detached,4,prop118920269
323,kent,"£950,000        ",detached,4,prop121973144
324,kent,"£964,950        ",detached,4,prop121113785
325,kent,"£950,000        ",detached,4,prop121709315
326,kent,"£950,000        ",detached,4,prop120963005
327,kent,"£950,000        ",detached,4,prop121735871
328,kent,"£950,000        ",detached,4,prop113906906
329,kent,"£950,000        ",detached,4,prop121332425
330,kent,"£950,000        ",detached,4,prop111017996
331,kent,"£950,000        ",detached,4,prop116683223
332,kent,"£950,000        ",detached,4,prop122073791
333,kent,"£950,000        ",detached,4,prop120611597
334,kent,"£950,000        ",detached,4,prop117467675
335,kent,"£950,000        ",detached,4,prop116063723
336,kent,"£950,000        ",detached,4,prop119402192
337,kent,POA        ,detached,4,prop121923563
338,kent,"£950,000        ",detached,4,prop114384581
339,kent,"£950,000        ",detached,4,prop111356567
340,kent,"£950,000        ",detached,4,prop119846309
341,kent,"£950,000        ",detached,4,prop119564795
342,kent,"£950,000        ",detached,4,prop120361835
343,kent,"£950,000        ",detached,4,prop119272721
344,kent,"£950,000        ",detached,4,prop121736228
345,kent,"£950,000        ",detached,4,prop114004568
346,kent,"£950,000        ",detached,4,prop120114335
347,kent,"£950,000        ",detached,4,prop111093416
348,kent,"£950,000        ",detached,4,prop118023383
349,kent,"£950,000        ",detached,4,prop107528663
350,kent,"£950,000        ",detached,4,prop120284711
351,kent,"£950,000        ",detached,4,prop120852800
352,kent,"£950,000        ",detached,4,prop121434980
353,kent,"£950,000        ",detached,4,prop121998611
354,kent,"£950,000        ",detached,4,prop118392632
355,kent,"£949,995        ",detached,4,prop119384186
356,kent,"£945,000        ",detached,4,prop115042976
357,kent,"£945,000        ",detached,4,prop119754314
358,kent,"£945,000        ",detached,4,prop119128616
359,kent,"£945,000        ",detached,4,prop121442906
360,kent,"£945,000        ",detached,4,prop120386453
361,kent,"£935,000        ",detached,4,prop121251011
362,kent,"£930,000        ",detached,4,prop120074456
363,kent,"£930,000        ",detached,4,prop121933304
364,kent,"£925,000        ",detached,4,prop121807184
365,kent,"£925,000        ",detached,4,prop120822776
366,kent,"£925,000        ",detached,4,prop120361199
367,kent,"£925,000        ",detached,4,prop120624146
368,kent,"£925,000        ",detached,4,prop121520123
369,kent,POA        ,detached,4,prop120931946
370,kent,"£925,000        ",detached,4,prop119700260
371,kent,"£525,000        ",detached,4,prop120960716
372,kent,"£925,000        ",detached,4,prop117939755
373,kent,"£925,000        ",detached,4,prop120164735
374,kent,"£925,000        ",detached,4,prop114083114
375,kent,"£925,000        ",detached,4,prop113747816
376,kent,"£925,000        ",detached,4,prop120396674
377,kent,"£925,000        ",detached,4,prop119342216
378,kent,"£925,000        ",detached,4,prop119673389
379,kent,"£925,000        ",detached,4,prop110298746
380,kent,"£925,000        ",detached,4,prop121520783
381,kent,"£925,000        ",detached,4,prop118768013
382,kent,"£925,000        ",detached,4,prop121521131
383,kent,"£920,000        ",detached,4,prop119445038
384,kent,"£915,000        ",detached,4,prop80236878
385,kent,"£900,000        ",detached,4,prop120372089
386,kent,"£900,000        ",detached,4,prop110708228
387,kent,"£900,000        ",detached,4,prop119683943
388,kent,"£900,000        ",detached,4,prop121050971
389,kent,"£900,000        ",detached,4,prop120457763
390,kent,"£900,000        ",detached,4,prop119640020
391,kent,"£900,000        ",detached,4,prop121763699
392,kent,"£900,000        ",detached,4,prop90806596
393,kent,"£900,000        ",detached,4,prop119746079
394,kent,"£900,000        ",detached,4,prop79156725
395,kent,"£900,000        ",detached,4,prop120769184
396,kent,"£900,000        ",detached,4,prop118738730
397,kent,"£900,000        ",detached,4,prop118849661
398,kent,"£900,000        ",detached,4,prop120101693
399,kent,"£900,000        ",detached,4,prop115718798
400,kent,"£900,000        ",detached,4,prop104063612
401,kent,"£900,000        ",detached,4,prop116007077
402,kent,POA        ,detached,4,prop118407797
403,kent,"£900,000        ",detached,4,prop119999972
404,kent,"£900,000        ",detached,4,prop116937755
405,kent,"£900,000        ",detached,4,prop117833768
406,kent,"£900,000        ",detached,4,prop121428365
407,kent,"£900,000        ",detached,4,prop121163870
408,kent,"£900,000        ",detached,4,prop118962422
409,kent,"£900,000        ",detached,4,prop119024573
410,kent,"£900,000        ",detached,4,prop115017953
411,kent,"£900,000        ",detached,4,prop119389406
412,kent,"£900,000        ",detached,4,prop118048433
413,kent,"£900,000        ",detached,4,prop110534345
414,kent,"£900,000        ",detached,4,prop114373817
415,kent,"£900,000        ",detached,4,prop116256005
416,kent,"£900,000        ",detached,4,prop120923753
417,kent,"£900,000        ",detached,4,prop119782493
418,kent,"£900,000        ",detached,4,prop120455834
419,kent,"£600,000        ",detached,4,prop122000354
420,kent,"£900,000        ",detached,4,prop112788650
421,kent,"£899,995        ",detached,4,prop118056554
422,kent,"£899,995        ",detached,4,prop81575229
423,kent,"£899,950        ",detached,4,prop121213682
424,kent,"£899,950        ",detached,4,prop113187104
425,kent,"£899,000        ",detached,4,prop114786605
426,kent,"£899,000        ",detached,4,prop114317303
427,kent,"£897,500        ",detached,4,prop119949959
428,kent,"£895,000        ",detached,4,prop121554425
429,kent,"£895,000        ",detached,4,prop120750311
430,kent,"£895,000        ",detached,4,prop116618909
431,kent,"£895,000        ",detached,4,prop119329721
432,kent,"£895,000        ",detached,4,prop121116692
433,kent,"£895,000        ",detached,4,prop97813988
434,kent,"£895,000        ",detached,4,prop119993375
435,kent,"£895,000        ",detached,4,prop118621508
436,kent,"£895,000        ",detached,4,prop121385183
437,kent,"£895,000        ",detached,4,prop113114249
438,kent,"£895,000        ",detached,4,prop121871933
439,kent,"£895,000        ",detached,4,prop121587599
440,kent,"£895,000        ",detached,4,prop71948010
441,kent,"£895,000        ",detached,4,prop120773687
442,kent,"£895,000        ",detached,4,prop120205826
443,kent,"£895,000        ",detached,4,prop121216565
444,kent,"£895,000        ",detached,4,prop120535160
445,kent,"£895,000        ",detached,4,prop111224405
446,kent,"£895,000        ",detached,4,prop121025864
447,kent,"£895,000        ",detached,4,prop114867683
448,kent,"£895,000        ",detached,4,prop117239969
449,kent,"£885,000        ",detached,4,prop115992455
450,kent,"£879,000        ",detached,4,prop114786593
451,kent,"£879,000        ",detached,4,prop114786806
452,kent,"£875,000        ",detached,4,prop79905045
453,kent,"£875,000        ",detached,4,prop109644590
454,kent,"£875,000        ",detached,4,prop111288470
455,kent,"£875,000        ",detached,4,prop121332455
456,kent,"£875,000        ",detached,4,prop119872310
457,kent,"£875,000        ",detached,4,prop111326900
458,kent,"£875,000        ",detached,4,prop115931708
459,kent,"£875,000        ",detached,4,prop118847018
460,kent,"£875,000        ",detached,4,prop115492412
461,kent,"£875,000        ",detached,4,prop121897697
462,kent,"£875,000        ",detached,4,prop121648313
463,kent,"£875,000        ",detached,4,prop119300885
464,kent,"£875,000        ",detached,4,prop115099241
465,kent,"£875,000        ",detached,4,prop118352516
466,kent,"£875,000        ",detached,4,prop117646280
467,kent,"£875,000        ",detached,4,prop120574916
468,kent,"£875,000        ",detached,4,prop119217458
469,kent,"£875,000        ",detached,4,prop120913121
470,kent,"£875,000        ",detached,4,prop118579400
471,kent,"£875,000        ",detached,4,prop118949165
472,kent,"£875,000        ",detached,4,prop117022046
473,kent,"£875,000        ",detached,4,prop120917636
474,kent,"£875,000        ",detached,4,prop121339043
475,kent,"£875,000        ",detached,4,prop84013869
476,kent,"£875,000        ",detached,4,prop117402056
477,kent,"£875,000        ",detached,4,prop113480276
478,kent,"£875,000        ",detached,4,prop121700456
479,kent,"£875,000        ",detached,4,prop119695901
480,kent,"£875,000        ",detached,4,prop106246928
481,kent,"£875,000        ",detached,4,prop83595102
482,kent,"£875,000        ",detached,4,prop121353632
483,kent,"£875,000        ",detached,4,prop121997381
484,kent,"£875,000        ",detached,4,prop120704402
485,kent,"£875,000        ",detached,4,prop119874767
486,kent,"£875,000        ",detached,4,prop121695902
487,kent,"£865,000        ",detached,4,prop109758434
488,kent,"£865,000        ",detached,4,prop119555009
489,kent,"£865,000        ",detached,4,prop119103869
490,kent,"£500,000        ",detached,4,prop121945028
491,kent,"£865,000        ",detached,4,prop121332170
492,kent,"£865,000        ",detached,4,prop117727853
493,kent,"£860,000        ",detached,4,prop112506149
494,kent,"£855,000        ",detached,4,prop119346941
495,kent,"£850,000        ",detached,4,prop113344169
496,kent,"£850,000        ",detached,4,prop114220682
497,kent,"£850,000        ",detached,4,prop118874105
498,kent,"£850,000        ",detached,4,prop117561446
499,kent,"£850,000        ",detached,4,prop119221460
500,kent,"£850,000        ",detached,4,prop122032517
501,kent,"£850,000        ",detached,4,prop120360896
502,kent,"£850,000        ",detached,4,prop119794811
503,kent,"£850,000        ",detached,4,prop119002526
504,kent,"£850,000        ",detached,4,prop120134969
505,kent,"£850,000        ",detached,4,prop119752256
506,kent,"£850,000        ",detached,4,prop121690064
507,kent,"£850,000        ",detached,4,prop118799093
508,kent,"£850,000        ",detached,4,prop114913355
509,kent,"£850,000        ",detached,4,prop116154038
510,kent,"£850,000        ",detached,4,prop120151442
511,kent,"£850,000        ",detached,4,prop119936258
512,kent,"£850,000        ",detached,4,prop109206254
513,kent,"£850,000        ",detached,4,prop121497053
514,kent,"£430,000        ",detached,4,prop121097420
515,kent,"£850,000        ",detached,4,prop117047261
516,kent,"£850,000        ",detached,4,prop117436883
517,kent,"£850,000        ",detached,4,prop119362406
518,kent,"£850,000        ",detached,4,prop121085603
519,kent,"£850,000        ",detached,4,prop114439346
520,kent,"£850,000        ",detached,4,prop113308097
521,kent,"£850,000        ",detached,4,prop84041946
522,kent,"£850,000        ",detached,4,prop120061985
523,kent,"£850,000        ",detached,4,prop118902731
524,kent,"£850,000        ",detached,4,prop110962481
525,kent,"£850,000        ",detached,4,prop113963498
526,kent,"£850,000        ",detached,4,prop118056698
527,kent,"£850,000        ",detached,4,prop115377104
528,kent,"£850,000        ",detached,4,prop119865647
529,kent,"£850,000        ",detached,4,prop120844598
530,kent,"£850,000        ",detached,4,prop118225199
531,kent,"£850,000        ",detached,4,prop121977368
532,kent,"£850,000        ",detached,4,prop119885624
533,kent,"£850,000        ",detached,4,prop121214849
534,kent,"£850,000        ",detached,4,prop121647227
535,kent,"£850,000        ",detached,4,prop122073680
536,kent,"£850,000        ",detached,4,prop106936001
537,kent,"£850,000        ",detached,4,prop117134699
538,kent,"£850,000        ",detached,4,prop118883180
539,kent,"£850,000        ",detached,4,prop117987917
540,kent,"£850,000        ",detached,4,prop118589558
541,kent,"£850,000        ",detached,4,prop119380544
542,kent,"£850,000        ",detached,4,prop120588800
543,kent,"£850,000        ",detached,4,prop116844056
544,kent,"£850,000        ",detached,4,prop121418204
545,kent,"£850,000        ",detached,4,prop114136646
546,kent,"£850,000        ",detached,4,prop82157328
547,kent,"£850,000        ",detached,4,prop121681652
548,kent,"£850,000        ",detached,4,prop121633865
549,kent,"£850,000        ",detached,4,prop120704429
550,kent,"£845,000        ",detached,4,prop79441416
551,kent,"£840,000        ",detached,4,prop121332416
552,kent,"£840,000        ",detached,4,prop110209460
553,kent,"£840,000        ",detached,4,prop117727775
554,kent,"£840,000        ",detached,4,prop114662798
555,kent,"£840,000        ",detached,4,prop117165551
556,kent,"£825,000        ",detached,4,prop121057274
557,kent,"£825,000        ",detached,4,prop114427607
558,kent,"£825,000        ",detached,4,prop73536856
559,kent,"£825,000        ",detached,4,prop120206786
